Taxon,Ecosystem,Habitat,Abundance,AbundanceAbsolute,AbundanceAbsolute_isKeystone,AbundanceAbsolute_scaled,AbundanceAbsolute_zScore,Abundance_isKeystone,Abundance_scaled,Abundance_zScore,BC,BC_isKeystone,BC_rank,BC_rank_isKeystone,BC_rank_scaled,BC_rank_zScore,BC_scaled,BC_zScore,D,D_isKeystone,D_rank,D_rank_isKeystone,D_rank_scaled,D_rank_zScore,D_scaled,D_zScore,Ddiv,Ddiv_isKeystone,Ddiv_rank,Ddiv_rank_isKeystone,Ddiv_rank_scaled,Ddiv_rank_zScore,Ddiv_scaled,Ddiv_zScore,DxCC,DxCC_isKeystone,DxCC_rank,DxCC_rank_isKeystone,DxCC_rank_scaled,DxCC_rank_zScore,DxCC_scaled,DxCC_zScore,DxCCdiv,DxCCdiv_isKeystone,DxCCdiv_rank,DxCCdiv_rank_isKeystone,DxCCdiv_rank_scaled,DxCCdiv_rank_zScore,DxCCdiv_scaled,DxCCdiv_zScore,EDpDM,EDpDM_isKeystone,EDpDM_rank,EDpDM_rank_isKeystone,EDpDM_rank_scaled,EDpDM_rank_zScore,EDpDM_scaled,EDpDM_zScore,LIASP,LIASP_isKeystone,LIASP_rank,LIASP_rank_isKeystone,LIASP_rank_scaled,LIASP_rank_zScore,LIASP_scaled,LIASP_zScore,LIASPdir,LIASPdir_isKeystone,LIASPdir_rank,LIASPdir_rank_isKeystone,LIASPdir_rank_scaled,LIASPdir_rank_zScore,LIASPdir_scaled,LIASPdir_zScore,LIASPindir,LIASPindir_isKeystone,LIASPindir_rank,LIASPindir_rank_isKeystone,LIASPindir_rank_scaled,LIASPindir_rank_zScore,LIASPindir_scaled,LIASPindir_zScore,Marker,Median,Median_isKeystone,Median_scaled,Median_zScore,Prevalence,Prevalence_isKeystone,Prevalence_scaled,Prevalence_zScore,Sem,Sem_isKeystone,Sem_scaled,Sem_zScore,Std,Std_isKeystone,Std_scaled,Std_zScore,effOriginal,effOriginal_isKeystone,effOriginal_rank,effOriginal_rank_isKeystone,effOriginal_rank_scaled,effOriginal_rank_zScore,effOriginal_scaled,effOriginal_zScore,effRemoved,effRemoved_isKeystone,effRemoved_rank,effRemoved_rank_isKeystone,effRemoved_rank_scaled,effRemoved_rank_zScore,effRemoved_scaled,effRemoved_zScore,iEDpDM,iEDpDM_isKeystone,iEDpDM_rank,iEDpDM_rank_isKeystone,iEDpDM_rank_scaled,iEDpDM_rank_zScore,iEDpDM_scaled,iEDpDM_zScore,pathIncrease,pathIncreaseDir,pathIncreaseDir_isKeystone,pathIncreaseDir_rank,pathIncreaseDir_rank_isKeystone,pathIncreaseDir_rank_scaled,pathIncreaseDir_rank_zScore,pathIncreaseDir_scaled,pathIncreaseDir_zScore,pathIncreaseIndir,pathIncreaseIndir_isKeystone,pathIncreaseIndir_rank,pathIncreaseIndir_rank_isKeystone,pathIncreaseIndir_rank_scaled,pathIncreaseIndir_rank_zScore,pathIncreaseIndir_scaled,pathIncreaseIndir_zScore,pathIncrease_isKeystone,pathIncrease_rank,pathIncrease_rank_isKeystone,pathIncrease_rank_scaled,pathIncrease_rank_zScore,pathIncrease_scaled,pathIncrease_zScore
Acidobacteriota,plant-associated-plant,associated,0.4745873507724565,0.0047458735077245,0,0.008211058433919617,-0.031808626653405794,0,0.008211058433919723,-0.03180862665340497,0.007620594667760883,1,154,0,0.9685534591194969,1.6122552802232017,0.8013791588650406,2.0795101470242368,44,1,157,0,0.9874213836477987,1.6776169807727912,0.9166666666666666,2.1343525254247,0.27672955974842767,1,157,0,0.9874213836477987,1.6776169807727912,0.9166666666666666,2.1343525254247004,25.558823529411768,1,157,0,0.9874213836477987,1.6776169807727912,0.9031862745098039,2.1805213188014405,0.16074731779504256,1,157,0,0.9874213836477987,1.6776169807727912,0.903186274509804,2.1805213188014396,0.008054029668550733,1,156,0,0.9811320754716981,1.6558297472562613,0.9822006472491798,2.1828788773027776,0.008054029668550733,1,156,0,0.9811320754716981,1.6558297472562613,0.9822006472491798,2.1828788773027776,0.008040761085900804,1,157,0,0.9874213836477987,1.6776169807727912,0.9805825242718447,2.130873780387928,1.3268582650001328e-05,1,159,0,1.0,1.7211914478058505,1.0,2.431675035497315,D,0.0461216623564801,0,0.0008549430218693776,-0.08855981266050429,0.9818181818181818,0,0.9818181818181818,1.653182386877692,0.1087537018223061,0,0.028897161297901357,0.07601315135582834,0.8065390389206399,0,0.028897161297901378,0.07601315135582838,0.6103282647347611,0,1,0,0.006289308176100629,-1.7211914478058505,1.0,,0.6022742350662104,0,4,0,0.025157232704402517,-1.6558297472562613,0.9987677954540455,-2.182878877303545,1.3268582650001328e-05,1,159,0,1.0,1.7211914478058505,1.0,2.431675035497315,0.01337269502764853,0.01335066422859157,1,156,0,0.9811320754716981,1.6558297472562613,0.9803448910897823,2.132451322564072,2.2030799057081797e-05,1,158,0,0.9937106918238994,1.6994042142893209,0.9999999999999999,2.4329409053557702,1,156,0,0.9811320754716981,1.6558297472562613,0.9819626219331535,2.1838127414425474
Actinomycetota,plant-associated-plant,associated,14.471387502652943,0.1447138750265292,1,0.2503762652139255,2.852790245561439,1,0.25037626521392564,2.8527902455614402,0.004429014171616767,0,57,0,0.3584905660377358,-0.5011063708801844,0.46575363291096894,-0.42001749547218165,33,0,45,0,0.2830188679245283,-0.7625531730785414,0.6875,-0.44011821041516147,0.20754716981132076,0,45,0,0.2830188679245283,-0.7625531730785414,0.6875000000000001,-0.4401182104151609,18.424028268551236,0,49,0,0.3081761006289308,-0.6754042390124224,0.651060070671378,-0.4489994988753291,0.11587439162610841,0,49,0,0.3081761006289308,-0.6754042390124224,0.651060070671378,-0.4489994988753292,0.007602897858450808,0,50,0,0.31446540880503143,-0.6536170054958926,0.9271844660194211,-0.44298743571415394,0.007602897858450808,0,50,0,0.31446540880503143,-0.6536170054958926,0.9271844660194211,-0.44298743571415394,0.00760289785845076,0,49,0,0.3081761006289308,-0.6754042390124224,0.9271844660194174,-0.434682604581205,0.0,0,93,0,0.5849056603773585,0.2832340357148868,0.0,-0.41123916041498715,D,8.118483059059328,0,0.1504898150864751,1.7815631919454935,1.0,0,1.0,1.7378926670947572,1.7803989233415098,1,0.4730733207267902,3.9376290535443346,13.203791801712052,1,0.4730733207267902,3.9376290535443346,0.6103282647347611,0,102,0,0.6415094339622641,0.4793191373636546,1.0,,0.6027253668763103,0,114,0,0.7169811320754716,0.7407659395620116,0.9995159196426605,0.44298743571338656,0.0,0,93,0,0.5849056603773585,0.2832340357148868,0.0,-0.41123916041498715,0.012614199229499252,0.012614199229499174,0,50,0,0.31446540880503143,-0.6536170054958926,0.9262659563667841,-0.4349927266718327,0.0,0,93,0,0.5849056603773585,0.2832340357148868,0.0,-0.41123913905349335,0,50,0,0.31446540880503143,-0.6536170054958926,0.9262659563667877,-0.44318812915654576
Aquificota,plant-associated-plant,associated,0.01066211920518,0.0001066211920517,0,0.00018447032707587626,-0.1274189222388003,0,0.00018447032707604908,-0.12741892223879867,0.004457732150605806,0,59,0,0.3710691823899371,-0.45753190384712483,0.4687736058723838,-0.39752663791541404,32,0,44,0,0.27672955974842767,-0.7843404065950712,0.6666666666666666,-0.6741610045824216,0.20125786163522014,0,44,0,0.27672955974842767,-0.7843404065950712,0.6666666666666667,-0.674161004582421,17.802816901408452,0,44,0,0.27672955974842767,-0.7843404065950712,0.6291079812206573,-0.6779462538074926,0.11196740189565065,0,44,0,0.27672955974842767,-0.7843404065950712,0.6291079812206574,-0.6779462538074927,0.007576360693150708,0,44,0,0.27672955974842767,-0.7843404065950712,0.9239482200647167,-0.5974501600098757,0.007576360693150708,0,44,0,0.27672955974842767,-0.7843404065950712,0.9239482200647167,-0.5974501600098757,0.0075630921105007565,0,44,0,0.27672955974842767,-0.7843404065950712,0.9223300970873787,-0.6679150032147597,1.3268582650001328e-05,1,141,0,0.8867924528301887,1.329021244508315,1.0,2.431675035497315,s,0.002181344896077,0,4.043491717139704e-05,-0.0987394607800687,0.6363636363636364,0,0.6363636363636364,0.043687062753455505,0.0029317066794032,0,0.0007789895826375708,-0.16844296527983557,0.0217421186403985,0,0.0007789895826375792,-0.16844296527983565,0.6103282647347611,0,103,0,0.6477987421383647,0.5011063708801844,1.0,,0.6027519040416104,0,116,0,0.7295597484276729,0.7843404065950712,0.9995599269478734,0.5974501600091083,1.3268582650001328e-05,1,141,0,0.8867924528301887,1.329021244508315,1.0,2.431675035497315,0.012569617188015853,0.012547603847931845,0,44,0,0.27672955974842767,-0.7843404065950712,0.9213758294808206,-0.6671557165251801,2.201334008409096e-05,1,140,0,0.8805031446540881,1.3072340109917853,0.9992075197569726,2.430686948862964,0,44,0,0.27672955974842767,-0.7843404065950712,0.922992278304463,-0.5975951305871935
Armatimonadota,plant-associated-plant,associated,0.0201131019577989,0.0002011310195779,0,0.0003479862141163156,-0.12547117033167124,0,0.00034798621411646924,-0.12547117033166982,0.006510109515002066,0,140,0,0.8805031446540881,1.3072340109917853,0.6846009156375398,1.2098193028622464,39,0,133,0,0.8364779874213837,1.154723376376077,0.8125,0.9641385545883994,0.24528301886792453,0,133,0,0.8364779874213837,1.154723376376077,0.8125,0.9641385545883999,22.24548736462094,0,133,0,0.8364779874213837,1.154723376376077,0.7861010830324909,0.9593949791189229,0.1399087255636537,0,133,0,0.8364779874213837,1.154723376376077,0.7861010830324909,0.9593949791189219,0.00784173234615082,0,135,0,0.8490566037735849,1.1982978434091365,0.9563106796116526,0.9471770829421726,0.00784173234615082,0,135,0,0.8490566037735849,1.1982978434091365,0.9563106796116526,0.9471770829421726,0.007841732346150784,0,133,0,0.8364779874213837,1.154723376376077,0.9563106796116504,0.9647117872201387,0.0,0,94,0,0.5911949685534591,0.3050212692314166,0.0,-0.41123916041498715,D,0.0043056123657187,0,7.981180770316524e-05,-0.09824733198804811,0.9090909090909092,0,0.9090909090909092,1.3143412660094322,0.0034480888147941,0,0.0009161985015774222,-0.16725008688676404,0.0255717110516479,0,0.0009161985015774373,-0.16725008688676407,0.6103282647347611,0,104,0,0.6540880503144654,0.5228936043967141,1.0,,0.6024865323886103,0,26,0,0.16352201257861634,-1.1765106098926068,0.9991198538957466,-0.94717708294294,0.0,0,94,0,0.5911949685534591,0.3050212692314166,0.0,-0.41123916041498715,0.01301561433259195,0.01301561433259189,0,135,0,0.8490566037735849,1.1982978434091365,0.9557420362670226,0.964409578908085,0.0,0,94,0,0.5911949685534591,0.3050212692314166,0.0,-0.41123913905349335,0,135,0,0.8490566037735849,1.1982978434091365,0.9557420362670249,0.9470869756880115
Atribacterota,plant-associated-plant,associated,0.0168764402409807,0.0001687644024098,0,0.0002919872110996927,-0.12613821355846166,0,0.0002919872110997045,-0.12613821355846197,0.00648526896042181,0,138,0,0.8679245283018868,1.2636595439587257,0.6819886913160597,1.1903651004997169,39,0,135,0,0.8490566037735849,1.1982978434091365,0.8125,0.9641385545883994,0.24528301886792453,0,135,0,0.8490566037735849,1.1982978434091365,0.8125,0.9641385545883999,22.24548736462094,0,135,0,0.8490566037735849,1.1982978434091365,0.7861010830324909,0.9593949791189229,0.1399087255636537,0,135,0,0.8490566037735849,1.1982978434091365,0.7861010830324909,0.9593949791189219,0.00784173234615082,0,134,0,0.8427672955974843,1.1765106098926068,0.9563106796116526,0.9471770829421726,0.00784173234615082,0,134,0,0.8427672955974843,1.1765106098926068,0.9563106796116526,0.9471770829421726,0.007841732346150784,0,135,0,0.8490566037735849,1.1982978434091365,0.9563106796116504,0.9647117872201387,0.0,0,95,0,0.5974842767295597,0.3268085027479463,0.0,-0.41123916041498715,s,0.000968115648944,0,1.794566102214499e-05,-0.09902052945544429,0.6181818181818182,0,0.6181818181818182,-0.04102321746360961,0.005464540855287,0,0.001451993963131579,-0.16259194342107627,0.0405261196236525,0,0.001451993963131601,-0.16259194342107625,0.6103282647347611,0,105,0,0.660377358490566,0.5446808379132438,1.0,,0.6024865323886103,0,28,0,0.1761006289308176,-1.1329361428595472,0.9991198538957466,-0.94717708294294,0.0,0,95,0,0.5974842767295597,0.3268085027479463,0.0,-0.41123916041498715,0.01301561433259195,0.01301561433259189,0,134,0,0.8427672955974843,1.1765106098926068,0.9557420362670226,0.964409578908085,0.0,0,95,0,0.5974842767295597,0.3268085027479463,0.0,-0.41123913905349335,0,134,0,0.8427672955974843,1.1765106098926068,0.9557420362670249,0.9470869756880115
Bacillota,plant-associated-plant,associated,14.94176493382736,0.1494176493382733,1,0.258514485853569,2.9497302741935356,1,0.25851448585356923,2.9497302741935374,0.0053578476975047066,0,107,0,0.6729559748427673,0.5882553049463034,0.5634294524701313,0.3074105221006779,38,0,123,0,0.7735849056603774,0.9368510412107794,0.7916666666666666,0.7300957604211392,0.2389937106918239,0,123,0,0.7735849056603774,0.9368510412107794,0.7916666666666667,0.7300957604211398,21.597122302158276,0,123,0,0.7735849056603774,0.9368510412107794,0.763189448441247,0.7204407601306906,0.13583095787520927,0,123,0,0.7735849056603774,0.9368510412107794,0.763189448441247,0.7204407601306894,0.007801926598200781,0,121,0,0.7610062893081762,0.89327657417772,0.9514563106796096,0.7154829964992362,0.007801926598200781,0,121,0,0.7610062893081762,0.89327657417772,0.9514563106796096,0.7154829964992362,0.00780192659820078,0,123,0,0.7735849056603774,0.9368510412107794,0.9514563106796117,0.731479388586584,0.0,0,96,0,0.6037735849056604,0.3485957362644761,0.0,-0.41123916041498715,D,3.7507322483323327,0,0.06952616620423337,0.7696868811470993,1.0,0,1.0,1.7378926670947572,3.4433490448954145,1,0.9149390879392452,7.779158674346769,25.53655997729567,1,0.9149390879392453,7.779158674346769,0.6103282647347611,0,106,0,0.6666666666666666,0.5664680714297736,1.0,,0.6025263381365603,0,34,0,0.2138364779874214,-1.0022127417603688,0.9991858648535656,-0.7154829965000036,0.0,0,96,0,0.6037735849056604,0.3485957362644761,0.0,-0.41123916041498715,0.012948689715921604,0.012948689715921603,0,121,0,0.7610062893081762,0.89327657417772,0.9508277335089358,0.7310988186828509,0.0,0,96,0,0.6037735849056604,0.3485957362644761,0.0,-0.41123913905349335,0,121,0,0.7610062893081762,0.89327657417772,0.9508277335089338,0.7152979180736023
Bacteroidota,plant-associated-plant,associated,5.521624722808883,0.0552162472280886,0,0.09553222009681653,1.0083347027808183,0,0.09553222009681683,1.0083347027808214,0.006063274821485596,0,130,0,0.8176100628930818,1.0893616758264877,0.6376119303347483,0.8598749196890264,39,0,130,0,0.8176100628930818,1.0893616758264877,0.8125,0.9641385545883994,0.24528301886792453,0,130,0,0.8176100628930818,1.0893616758264877,0.8125,0.9641385545883999,22.24548736462094,0,130,0,0.8176100628930818,1.0893616758264877,0.7861010830324909,0.9593949791189229,0.1399087255636537,0,130,0,0.8176100628930818,1.0893616758264877,0.7861010830324909,0.9593949791189219,0.00784173234615082,0,133,0,0.8364779874213837,1.154723376376077,0.9563106796116526,0.9471770829421726,0.00784173234615082,0,133,0,0.8364779874213837,1.154723376376077,0.9563106796116526,0.9471770829421726,0.007841732346150784,0,130,0,0.8176100628930818,1.0893616758264877,0.9563106796116504,0.9647117872201387,0.0,0,97,0,0.610062893081761,0.3703829697810058,0.0,-0.41123916041498715,D,1.1454959495116914,0,0.02123370491387028,0.1661320976795158,1.0,0,1.0,1.7378926670947572,1.1579720615687834,1,0.307687047713471,2.4997800192938358,8.587750651105457,1,0.307687047713471,2.499780019293836,0.6103282647347611,0,107,0,0.6729559748427673,0.5882553049463034,1.0,,0.6024865323886103,0,29,0,0.18238993710691823,-1.1111489093430176,0.9991198538957466,-0.94717708294294,0.0,0,97,0,0.610062893081761,0.3703829697810058,0.0,-0.41123916041498715,0.01301561433259195,0.01301561433259189,0,133,0,0.8364779874213837,1.154723376376077,0.9557420362670226,0.964409578908085,0.0,0,97,0,0.610062893081761,0.3703829697810058,0.0,-0.41123913905349335,0,133,0,0.8364779874213837,1.154723376376077,0.9557420362670249,0.9470869756880115
Balneolota,plant-associated-plant,associated,0.002033344591336,2.033344591336084e-05,0,3.517984882778759e-05,-0.12919722536877087,0,3.51798488277861e-05,-0.12919722536877132,0.004861194643794214,0,86,0,0.5408805031446541,0.13072340109917852,0.511201585252098,-0.08154975572387327,34,0,65,0,0.4088050314465409,-0.3268085027479463,0.7083333333333334,-0.20607541624790135,0.2138364779874214,0,65,0,0.4088050314465409,-0.3268085027479463,0.7083333333333334,-0.20607541624790077,19.04964539007092,0,62,0,0.389937106918239,-0.3921702032975356,0.6731678486997635,-0.21842900809258223,0.11980909050359072,0,62,0,0.389937106918239,-0.3921702032975356,0.6731678486997636,-0.21842900809258156,0.007642703606400736,0,72,0,0.4528301886792453,-0.17429786813223805,0.9320388349514507,-0.21129334927186363,0.007642703606400736,0,72,0,0.4528301886792453,-0.17429786813223805,0.9320388349514507,-0.21129334927186363,0.0076427036064007645,0,62,0,0.389937106918239,-0.3921702032975356,0.9320388349514563,-0.20145020594764518,0.0,0,98,0,0.6163522012578616,0.3921702032975356,0.0,-0.41123916041498715,o,0.0,0,0.0,-0.0992448126926825,0.4909090909090909,0,0.4909090909090909,-0.6339951789830651,0.0009755381542342,0,0.00025921217322076145,-0.172961849662066,0.007234784583536,0,0.0002592121732207697,-0.1729618496620661,0.6103282647347611,0,108,0,0.6792452830188679,0.6100425384628332,1.0,,0.6026855611283604,0,94,0,0.5911949685534591,0.3050212692314166,0.9994499086848417,0.21129334927109625,0.0,0,98,0,0.6163522012578616,0.3921702032975356,0.0,-0.41123916041498715,0.01268107965303152,0.01268107965303157,0,72,0,0.4528301886792453,-0.17429786813223805,0.9311770140041629,-0.20183603134993866,0.0,0,98,0,0.6163522012578616,0.3921702032975356,0.0,-0.41123913905349335,0,72,0,0.4528301886792453,-0.17429786813223805,0.9311770140041571,-0.2115521316019132
Bdellovibrionota,plant-associated-plant,associated,0.0640574518332932,0.0006405745183329,0,0.0011082880301698697,-0.11641468451237123,0,0.0011082880301699239,-0.11641468451237098,0.00692381286065596,0,149,0,0.9371069182389937,1.5033191126405532,0.728105819600262,1.5338164414286883,41,0,148,0,0.9308176100628931,1.4815318791240233,0.8541666666666666,1.4322241429229197,0.2578616352201258,0,148,0,0.9308176100628931,1.4815318791240233,0.8541666666666667,1.43222414292292,23.55636363636364,0,148,0,0.9308176100628931,1.4815318791240233,0.8324242424242424,1.4425169636914974,0.14815323041738138,0,148,0,0.9308176100628931,1.4815318791240233,0.8324242424242425,1.4425169636914972,0.007921343842050788,0,146,0,0.9182389937106918,1.4379574120909637,0.9660194174757253,1.4105652558273996,0.007921343842050788,0,146,0,0.9182389937106918,1.4379574120909637,0.9660194174757253,1.4105652558273996,0.007921343842050793,0,148,0,0.9308176100628931,1.4815318791240233,0.9660194174757282,1.4311765844872584,0.0,0,99,0,0.6226415094339622,0.4139574368140653,0.0,-0.41123916041498715,D,0.02414910702088,0,0.00044764454438571134,-0.09365019194157412,0.9636363636363636,0,0.9636363636363636,1.568472106660627,0.0155530727711643,0,0.004132637740282872,-0.13928673800154193,0.1153446747551974,0,0.004132637740282871,-0.1392867380015421,0.6103282647347611,0,110,0,0.6918238993710691,0.6536170054958926,1.0,,0.6024069208927103,0,14,0,0.0880503144654088,-1.4379574120909637,0.9989878319801087,-1.410565255828167,0.0,0,99,0,0.6226415094339622,0.4139574368140653,0.0,-0.41123916041498715,0.01314949009933701,0.01314949009933702,0,146,0,0.9182389937106918,1.4379574120909637,0.9655725901422556,1.4311235993846436,0.0,0,99,0,0.6226415094339622,0.4139574368140653,0.0,-0.41123913905349335,0,146,0,0.9182389937106918,1.4379574120909637,0.9655725901422527,1.4107569876373443
Caldisericota,plant-associated-plant,associated,0.0040212361641965,4.021236164196514e-05,0,6.957329365619727e-05,-0.1287875410318556,0,6.957329365619695e-05,-0.12878754103185602,0.004036021606434307,0,38,0,0.2389937106918239,-0.9150638076942497,0.42442666762065123,-0.7277947178094805,32,0,38,0,0.2389937106918239,-0.9150638076942497,0.6666666666666666,-0.6741610045824216,0.20125786163522014,0,38,0,0.2389937106918239,-0.9150638076942497,0.6666666666666667,-0.674161004582421,17.802816901408452,0,41,0,0.2578616352201258,-0.8497021071446604,0.6291079812206573,-0.6779462538074926,0.11196740189565065,0,41,0,0.2578616352201258,-0.8497021071446604,0.6291079812206574,-0.6779462538074927,0.007563092110500769,0,39,0,0.24528301886792453,-0.89327657417772,0.922330097087378,-0.6746815221570904,0.007563092110500769,0,39,0,0.24528301886792453,-0.89327657417772,0.922330097087378,-0.6746815221570904,0.0075630921105007565,0,41,0,0.2578616352201258,-0.8497021071446604,0.9223300970873787,-0.6679150032147597,0.0,0,100,0,0.6289308176100629,0.4357446703305951,0.0,-0.41123916041498715,o,0.0,0,0.0,-0.0992448126926825,0.4909090909090909,0,0.4909090909090909,-0.6339951789830651,0.0018106956407649,0,0.00048112352146028903,-0.17103257819387266,0.013428478271632,0,0.00048112352146031186,-0.17103257819387263,0.6103282647347611,0,118,0,0.7421383647798742,0.8279148736281307,1.0,,0.6027651726242603,0,117,0,0.7358490566037735,0.8061276401116009,0.9995819306004796,0.674681522156323,0.0,0,100,0,0.6289308176100629,0.4357446703305951,0.0,-0.41123916041498715,0.012547327639341395,0.012547327639341375,0,39,0,0.24528301886792453,-0.89327657417772,0.9213555473678182,-0.6681186273258618,0.0,0,100,0,0.6289308176100629,0.4357446703305951,0.0,-0.41123913905349335,0,39,0,0.24528301886792453,-0.89327657417772,0.9213555473678174,-0.6747935328933574
