source,target,type,weight,a,b,c,signal
0,1,Undirected,-0.00050000,341,18,2,neg
0,2,Undirected,-0.00020000,267,75,19,neg
0,3,Undirected,-0.00110000,334,8,19,neg
0,4,Undirected,-0.00150000,196,146,19,neg
0,5,Undirected,-0.00210000,341,20,0,neg
0,6,Undirected,0.00050000,341,19,1,pos
0,7,Undirected,0.00160000,217,124,20,pos
0,8,Undirected,-0.00090000,335,8,18,neg
0,9,Undirected,-0.00050000,124,217,20,neg
0,10,Undirected,-0.00140000,257,84,20,neg
0,11,Undirected,-0.00100000,337,15,9,neg
0,12,Undirected,-0.00210000,118,223,20,neg
0,13,Undirected,-0.00310000,161,186,14,neg
0,14,Undirected,-0.00180000,241,100,20,neg
0,15,Undirected,-0.00160000,53,288,20,neg
0,16,Undirected,0.00230000,71,270,20,pos
0,17,Undirected,-0.00040000,188,153,20,neg
0,18,Undirected,-0.00150000,330,12,19,neg
0,19,Undirected,0.00100000,165,176,20,pos
0,20,Undirected,-0.00150000,235,106,20,neg
0,21,Undirected,-0.00000000,268,73,20,pos
0,22,Undirected,-0.00050000,188,154,19,neg
0,23,Undirected,-0.00030000,242,100,19,neg
0,24,Undirected,-0.00160000,247,94,20,neg
0,25,Undirected,-0.00150000,183,158,20,neg
0,26,Undirected,-0.00160000,137,204,20,neg
0,27,Undirected,-0.00030000,78,263,20,neg
0,28,Undirected,-0.00060000,273,68,20,neg
0,29,Undirected,-0.00010000,89,252,20,neg
0,30,Undirected,-0.00040000,147,194,20,neg
0,31,Undirected,-0.00040000,165,176,20,neg
0,32,Undirected,-0.00140000,119,224,18,neg
0,33,Undirected,-0.00090000,272,69,20,neg
0,34,Undirected,0.00030000,204,137,20,pos
0,35,Undirected,-0.00150000,175,166,20,neg
0,36,Undirected,-0.00200000,241,100,20,neg
0,37,Undirected,-0.00110000,223,119,19,neg
0,38,Undirected,0.00280000,264,77,20,pos
0,39,Undirected,-0.00090000,93,248,20,neg
0,40,Undirected,0.00140000,237,104,20,pos
0,41,Undirected,0.00170000,95,246,20,pos
0,42,Undirected,-0.00180000,285,57,19,neg
0,43,Undirected,-0.00110000,271,70,20,neg
0,44,Undirected,-0.00050000,329,12,20,neg
0,45,Undirected,0.00010000,308,35,18,pos
0,46,Undirected,-0.00200000,197,145,19,neg
0,47,Undirected,-0.00170000,160,182,19,neg
0,48,Undirected,0.00030000,208,133,20,pos
0,49,Undirected,-0.00110000,249,92,20,neg
0,50,Undirected,-0.00140000,299,42,20,neg
0,51,Undirected,-0.00070000,294,48,19,neg
0,52,Undirected,0.00030000,140,202,19,pos
0,53,Undirected,-0.00020000,108,234,19,neg
0,54,Undirected,0.00210000,323,18,20,pos
0,55,Undirected,-0.00130000,204,138,19,neg
0,56,Undirected,0.00080000,118,225,18,pos
0,57,Undirected,0.00030000,26,315,20,pos
0,58,Undirected,-0.00120000,142,200,19,neg
0,59,Undirected,-0.00010000,85,256,20,neg
0,60,Undirected,-0.00240000,237,109,15,neg
0,61,Undirected,0.00050000,325,16,20,pos
0,62,Undirected,-0.00040000,211,130,20,neg
0,63,Undirected,-0.00110000,239,102,20,neg
0,64,Undirected,-0.00060000,70,271,20,neg
0,65,Undirected,0.00130000,184,157,20,pos
0,66,Undirected,-0.00020000,278,65,18,neg
0,67,Undirected,-0.00000000,297,44,20,pos
0,68,Undirected,-0.00150000,260,81,20,neg
0,69,Undirected,-0.00250000,250,91,20,neg
0,70,Undirected,0.00160000,112,229,20,pos
0,71,Undirected,0.00010000,318,29,14,pos
0,72,Undirected,0.00080000,137,204,20,pos
0,73,Undirected,-0.00100000,255,86,20,neg
0,74,Undirected,-0.00110000,211,130,20,neg
0,75,Undirected,0.00020000,240,102,19,pos
0,76,Undirected,0.00040000,119,222,20,pos
0,77,Undirected,0.00060000,298,44,19,pos
0,78,Undirected,0.00120000,59,282,20,pos
0,79,Undirected,-0.00100000,230,111,20,neg
0,80,Undirected,-0.00110000,144,197,20,neg
0,81,Undirected,-0.00210000,291,53,17,neg
0,82,Undirected,-0.00070000,64,277,20,neg
0,83,Undirected,0.00290000,334,12,15,pos
0,84,Undirected,-0.00070000,226,115,20,neg
0,85,Undirected,-0.00280000,60,281,20,neg
0,86,Undirected,-0.00120000,325,16,20,neg
0,87,Undirected,-0.00060000,211,130,20,neg
0,88,Undirected,-0.00230000,125,216,20,neg
0,89,Undirected,-0.00280000,214,127,20,neg
0,90,Undirected,0.00110000,254,87,20,pos
0,91,Undirected,-0.00010000,299,44,18,neg
0,92,Undirected,0.00180000,334,7,20,pos
0,93,Undirected,-0.00070000,199,142,20,neg
0,94,Undirected,-0.00090000,312,31,18,neg
0,95,Undirected,-0.00160000,216,126,19,neg
0,96,Undirected,0.00230000,231,112,18,pos
0,97,Undirected,-0.00340000,142,199,20,neg
0,98,Undirected,0.00030000,209,132,20,pos
0,99,Undirected,-0.00090000,215,126,20,neg
