Taxon,Ecosystem,Habitat,Abundance,AbundanceAbsolute,AbundanceAbsolute_isKeystone,AbundanceAbsolute_scaled,AbundanceAbsolute_zScore,Abundance_isKeystone,Abundance_scaled,Abundance_zScore,BC,BC_isKeystone,BC_rank,BC_rank_isKeystone,BC_rank_scaled,BC_rank_zScore,BC_scaled,BC_zScore,D,D_isKeystone,D_rank,D_rank_isKeystone,D_rank_scaled,D_rank_zScore,D_scaled,D_zScore,DxCC,DxCC_isKeystone,DxCC_rank,DxCC_rank_isKeystone,DxCC_rank_scaled,DxCC_rank_zScore,DxCC_scaled,DxCC_zScore,LIASP,LIASP_isKeystone,LIASP_rank,LIASP_rank_isKeystone,LIASP_rank_scaled,LIASP_rank_zScore,LIASP_scaled,LIASP_zScore,LIASPdir,LIASPdir_isKeystone,LIASPdir_rank,LIASPdir_rank_isKeystone,LIASPdir_rank_scaled,LIASPdir_rank_zScore,LIASPdir_scaled,LIASPdir_zScore,LIASPindir,LIASPindir_isKeystone,LIASPindir_rank,LIASPindir_rank_isKeystone,LIASPindir_rank_scaled,LIASPindir_rank_zScore,LIASPindir_scaled,LIASPindir_zScore,Marker,Median,Median_isKeystone,Median_scaled,Median_zScore,Prevalence,Prevalence_isKeystone,Prevalence_scaled,Prevalence_zScore,Sem,Sem_isKeystone,Sem_scaled,Sem_zScore,Std,Std_isKeystone,Std_scaled,Std_zScore,dirEffChange,dirEffChange_isKeystone,dirEffChange_rank,dirEffChange_rank_isKeystone,dirEffChange_rank_scaled,dirEffChange_rank_zScore,dirEffChange_scaled,dirEffChange_zScore,effOriginal,effOriginal_isKeystone,effOriginal_rank,effOriginal_rank_isKeystone,effOriginal_rank_scaled,effOriginal_rank_zScore,effOriginal_scaled,effOriginal_zScore,effRemoved,effRemoved_isKeystone,effRemoved_rank,effRemoved_rank_isKeystone,effRemoved_rank_scaled,effRemoved_rank_zScore,effRemoved_scaled,effRemoved_zScore,indirEffChange,indirEffChange_isKeystone,indirEffChange_rank,indirEffChange_rank_isKeystone,indirEffChange_rank_scaled,indirEffChange_rank_zScore,indirEffChange_scaled,indirEffChange_zScore,totalEffChange,totalEffChange_isKeystone,totalEffChange_rank,totalEffChange_rank_isKeystone,totalEffChange_rank_scaled,totalEffChange_rank_zScore,totalEffChange_scaled,totalEffChange_zScore
Acidobacteriota,soil,park soil,0.8004120823278893,0.0080041208232788,0,0.016771865497792804,0.03231132629137884,0,0.01677186549779298,0.03231132629138039,0.0033306339621759808,0,13,0,0.08387096774193549,-1.452718007869941,0.2851467823092538,-1.1808957793683001,23,0,10,0,0.06451612903225806,-1.5197665313100923,0.5476190476190477,-1.2481614771075642,12.428070175438597,0,18,0,0.11612903225806452,-1.3409704688030226,0.5111111111111111,-1.220151125443742,0.012739614704335296,0,19,0,0.12258064516129032,-1.3186209609896389,0.9021590541726158,-1.098384892619741,0.012691811272049316,0,20,0,0.12903225806451613,-1.2962714531762551,0.9018308958460767,-1.1725228133128904,4.780343228643811e-05,0,87,0,0.5612903225806452,0.20114557032045338,0.33296684035247065,0.2334113721721657,D,0.679995940322741,0,0.014760933269090027,0.012481390178936994,1.0,1,1.0,2.072546624176007,0.0815194393692841,0,0.029265801066424162,0.11250560826552325,0.4682935263675111,0,0.029265801066424162,0.11250560826552315,0.007415165479681609,0,18,0,0.11612903225806452,-1.3409704688030226,0.903061224489796,-1.1735953197628735,0.5916911045943309,0,1,0,0.0064516129032258064,-1.7209121016305455,1.0,,0.5842480100544625,0,137,0,0.8838709677419355,1.3186209609896389,0.9994028139407116,1.0985129651015868,2.7929060187124707e-05,0,98,0,0.632258064516129,0.4469901562676742,0.33333333333333337,0.23413289512660593,0.007443094539868467,0,19,0,0.12258064516129032,-1.3186209609896389,0.9033898305084587,-1.098512965101893
Actinomycetota,soil,park soil,35.90116452224682,0.3590116452224676,1,0.7522743795046785,7.337600082051187,1,0.752274379504679,7.337600082051189,0.011680419239533158,1,155,0,1.0,1.7209121016305455,1.0,3.6998114006978313,42,1,155,0,1.0,1.7209121016305455,1.0,3.1435177941968293,24.315789473684212,1,155,0,1.0,1.7209121016305455,1.0,3.2672640952607384,0.014121251286469653,1,155,0,1.0,1.7209121016305455,1.0,2.9767050087163587,0.014073382638041199,1,155,0,1.0,1.7209121016305455,1.0,3.082501492644158,4.7868648428711566e-05,0,122,0,0.7870967741935484,0.9833783437888832,0.3334210925221194,0.23524377856709755,D,36.87196110210704,1,0.800393833337248,7.659359993410281,1.0,1,1.0,2.072546624176007,2.785484640733415,1,1.0,8.936484261492836,16.001391019662577,1,1.0,8.936484261492836,0.008211143695014663,1,155,0,1.0,1.7209121016305455,1.0,3.081109091441456,0.5916911045943309,0,99,0,0.6387096774193548,0.4693396640810579,1.0,,0.5834520318391293,0,1,0,0.0064516129032258064,-1.7209121016305455,0.9980412297255334,-2.974236529933928,2.7929060187124707e-05,0,120,0,0.7741935483870968,0.9386793281621157,0.33333333333333337,0.23413289512660593,0.008239072755201637,1,155,0,1.0,1.7209121016305455,1.0,2.9742365299336218
Aquificota,soil,park soil,0.0028661350580184,2.8661350580184084e-05,0,6.0057104025450984e-05,-0.13367666643798126,0,6.005710402545074e-05,-0.13367666643798146,0.006070097546065083,0,107,0,0.6903225806451613,0.6481357265881276,0.5196814790277761,0.42040522889537496,32,0,122,0,0.7870967741935484,0.9833783437888832,0.7619047619047619,0.8321076514050433,17.855072463768117,0,124,0,0.8,1.0280773594156507,0.7342995169082126,0.8284514753126511,0.013369367645651853,0,120,0,0.7741935483870968,0.9386793281621157,0.9467551688186286,0.7590498949937842,0.013345451066679408,0,122,0,0.7870967741935484,0.9833783437888832,0.9482760051308384,0.8405857976165546,2.3916578972543745e-05,0,79,0,0.5096774193548387,0.02234950781338371,0.16658694473675825,-0.4377479641719653,o,0.0,0,0.0,-0.13119266518373646,0.4242424242424242,0,0.4242424242424242,0.04610246474760714,0.0011405290454109,0,0.00040945443702414383,-0.1497987248337756,0.0065518405515593,0,0.00040945443702415435,-0.14979872483377563,0.007792207792207792,0,124,0,0.8,1.0280773594156507,0.9489795918367347,0.8417909802812813,0.5916911045943309,0,100,0,0.6451612903225806,0.4916891718944416,1.0,,0.5838849322720296,0,35,0,0.22580645161290322,-0.9610288359754995,0.9987817404390511,-0.7592324185996208,1.3964530093562353e-05,0,60,0,0.3870967741935484,-0.40229114064090676,0.16666666666666669,-0.4379152297738368,0.007806172322301297,0,120,0,0.7741935483870968,0.9386793281621157,0.9474576271186543,0.7592324185993146
Armatimonadota,soil,park soil,0.0449187846192768,0.0004491878461927,0,0.0009412299371689271,-0.12492452505538391,0,0.0009412299371690686,-0.12492452505538269,0.004268911431620252,0,48,0,0.3096774193548387,-0.6704852344015113,0.36547587411690124,-0.6324436419906554,28,0,77,0,0.4967741935483871,-0.02234950781338371,0.6666666666666666,-0.09245640571167112,15.400000000000002,0,81,0,0.5225806451612903,0.06704852344015112,0.6333333333333334,-0.0982973202676215,0.01305439330543923,0,73,0,0.47096774193548385,-0.11174753906691855,0.9244501808382493,-0.16995616172022524,0.013054393305439317,0,76,0,0.49032258064516127,-0.04469901562676742,0.9275945692084366,-0.055826707013558484,0.0,0,31,0,0.2,-1.0504268672290344,0.0,-1.1097425153126768,D,0.03225286244154,0,0.000700125283116768,-0.12437806634682111,0.8484848484848485,0,0.8484848484848485,1.53927184537906,0.0091912180028911,0,0.003299683605676268,-0.12352652744427538,0.0527995276155961,0,0.0032996836056762703,-0.12352652744427549,0.007624633431085044,0,81,0,0.5225806451612903,0.06704852344015112,0.9285714285714286,-0.05393626418278853,0.5916911045943309,0,101,0,0.6516129032258065,0.5140386797078254,1.0,,0.584066471163246,0,85,0,0.5483870967741935,0.15644655469368596,0.9990922771898813,0.16964027325041495,0.0,0,37,0,0.23870967741935484,-0.9163298203487321,0.0,-1.1099633546742795,0.007624633431084993,0,73,0,0.47096774193548385,-0.11174753906691855,0.9254237288135699,-0.16964027325072117
Atribacterota,soil,park soil,0.0008960380711919,8.960380711919334e-06,0,1.8775616139158495e-05,-0.13408668976697555,0,1.8775616139157773e-05,-0.13408668976697574,0.004795061717665959,0,70,0,0.45161290322580644,-0.17879606250706967,0.41052137079435924,-0.32489256210109724,29,0,94,0,0.6064516129032258,0.35759212501413934,0.6904761904761905,0.1386846085675075,16.00716845878136,0,90,0,0.5806451612903226,0.2681940937606045,0.6583034647550776,0.13089861842427294,0.013151287630616064,0,92,0,0.5935483870967742,0.3128931093873719,0.9313117771097973,0.11583034041112407,0.013127376198560518,0,92,0,0.5935483870967742,0.3128931093873719,0.9327804505987375,0.16894921972752977,2.3911432055665793e-05,0,68,0,0.43870967741935485,-0.2234950781338371,0.16655109474506433,-0.4378925793404277,o,0.0,0,0.0,-0.13119266518373646,0.2121212121212121,0,0.2121212121212121,-0.700482225568119,0.0004018135638818,0,0.0001442526582289834,-0.1522094103102502,0.0023082431899482,0,0.00014425265822901403,-0.15220941031025007,0.0076665270213657315,0,90,0,0.5806451612903226,0.2681940937606045,0.9336734693877552,0.16999554693323124,0.5916911045943309,0,102,0,0.6580645161290323,0.536388187521209,1.0,,0.5840106130428717,0,65,0,0.41935483870967744,-0.29054360157398823,0.998996727420395,-0.11616670885720096,1.3964530093562353e-05,0,61,0,0.3935483870967742,-0.3799416328275231,0.16666666666666669,-0.4379152297738368,0.007680491551459223,0,92,0,0.5935483870967742,0.3128931093873719,0.9322033898305169,0.11616670885689473
Bacillota,soil,park soil,0.9172772136364676,0.0091727721363646,0,0.01922066194522885,0.05663369747559428,0,0.01922066194522899,0.05663369747559546,0.007687250452740613,0,142,0,0.9161290322580645,1.4303685000565574,0.6581313816821404,1.3656810103313104,35,0,145,0,0.9354838709677419,1.4974170234967086,0.8333333333333334,1.525530694242579,19.743589743589745,0,146,0,0.9419354838709677,1.5197665313100923,0.811965811965812,1.5413351642205533,0.013660287081339309,0,147,0,0.9483870967741935,1.542116039123476,0.9673567026194045,1.6171068325431266,0.013564593301435389,0,147,0,0.9483870967741935,1.542116039123476,0.9638474025974024,1.5155096982570384,9.56937799043061e-05,1,143,0,0.9225806451612903,1.452718007869941,0.6665390749601275,1.5790073576342534,D,0.7816407195289101,0,0.016967375563880113,0.033957573739772096,1.0,1,1.0,2.072546624176007,0.1222802696639427,0,0.043899100313023603,0.24552237054724063,0.7024466695200826,0,0.04389910031302361,0.24552237054724058,0.007917888563049853,0,146,0,0.9419354838709677,1.5197665313100923,0.9642857142857142,1.5135864136293313,0.5916911045943309,0,103,0,0.6645161290322581,0.5587376953345927,1.0,,0.5837173579109071,0,9,0,0.05806451612903226,-1.542116039123476,0.9984950911305929,-1.6166533649219004,5.585812037424941e-05,1,135,0,0.8709677419354839,1.2739219453628714,0.6666666666666667,1.5782291449274914,0.007973746683423877,0,147,0,0.9483870967741935,1.542116039123476,0.9677966101694817,1.6166533649215942
Bacteroidota,soil,park soil,8.26345488661235,0.0826345488661233,0,0.1731527508958409,1.5855453424342916,0,0.1731527508958411,1.5855453424342931,0.0041251864054965915,0,39,0,0.25161290322580643,-0.8716308047219646,0.3531710909429195,-0.7164553553049132,25,0,36,0,0.23225806451612904,-0.9386793281621157,0.5952380952380952,-0.7858794485492069,13.604240282685511,0,36,0,0.23225806451612904,-0.9386793281621157,0.5594817432273261,-0.7761665806390591,0.01288487282463153,0,38,0,0.24516129032258063,-0.8939803125353484,0.9124455448914244,-0.669951028924691,0.012837062535857702,0,34,0,0.21935483870967742,-0.9833783437888832,0.9121518874331144,-0.725171577474313,4.781028877414414e-05,0,90,0,0.5806451612903226,0.2681940937606045,0.3330145980748391,0.23360402189785212,D,6.630091128882282,0,0.1439219367618101,1.2696569920340572,1.0,1,1.0,2.072546624176007,1.067491857727831,1,0.383233797852413,3.3300764438212247,6.132273851386785,1,0.383233797852413,3.3300764438212247,0.007498952660242983,0,36,0,0.23225806451612904,-0.9386793281621157,0.913265306122449,-0.7257316975308387,0.5916911045943309,0,104,0,0.6709677419354839,0.5810872031479765,1.0,,0.584164222873901,0,120,0,0.7741935483870968,0.9386793281621157,0.9992594892864822,0.6698024919395948,2.7929060187124707e-05,0,116,0,0.7483870967741936,0.849281296908581,0.33333333333333337,0.23413289512660593,0.007526881720429923,0,38,0,0.24516129032258063,-0.8939803125353484,0.9135593220338926,-0.6698024919399012
Balneolota,soil,park soil,0.0030540883071621,3.054088307162108e-05,0,6.399548362279939e-05,-0.1336375489643622,0,6.399548362279914e-05,-0.13363754896436236,0.005994881136371944,0,106,0,0.6838709677419355,0.6257862187747438,0.5132419490630841,0.3764389161515465,30,0,104,0,0.6709677419354839,0.5810872031479765,0.7142857142857143,0.3698256228466861,16.559139784946236,0,97,0,0.6258064516129033,0.4246406484542905,0.6810035842293906,0.3392585626896325,0.013199741744182923,0,97,0,0.6258064516129033,0.4246406484542905,0.9347430674808769,0.25874409315026353,0.013175829168559729,0,97,0,0.6258064516129033,0.4246406484542905,0.9362233307680181,0.31817680949769805,2.3912575623520384e-05,0,70,0,0.45161290322580644,-0.17879606250706967,0.16655906007636084,-0.4378604480156246,o,0.0,0,0.0,-0.13119266518373646,0.3939393939393939,0,0.3939393939393939,-0.060552491011782235,0.0013821522280946,0,0.0004961981150004406,-0.14901022437339606,0.0079398600613416,0,0.0004961981150004438,-0.14901022437339614,0.007694456081552855,0,97,0,0.6258064516129033,0.4246406484542905,0.9370748299319728,0.3192834210105716,0.5916911045943309,0,105,0,0.6774193548387096,0.6034367109613602,1.0,,0.5839826839826847,0,59,0,0.38064516129032255,-0.4246406484542905,0.9989489525356522,-0.25907019991044083,1.3964530093562353e-05,0,64,0,0.4129032258064516,-0.3128931093873719,0.16666666666666669,-0.4379152297738368,0.007708420611646227,0,97,0,0.6258064516129033,0.4246406484542905,0.935593220338977,0.25907019991013464
Bdellovibrionota,soil,park soil,0.041966105118442,0.0004196610511844,0,0.000879359377566699,-0.12553904682079897,0,0.0008793593775667398,-0.12553904682079875,0.007537647513082293,0,140,0,0.9032258064516129,1.38566948442979,0.6453233705491171,1.2782334751558346,34,0,140,0,0.9032258064516129,1.38566948442979,0.8095238095238095,1.2943896799634005,19.10948905109489,0,141,0,0.9096774193548387,1.4080189922431736,0.7858880778588807,1.3019727577259286,0.013514806487106758,0,137,0,0.8838709677419355,1.3186209609896389,0.9570544573522346,1.1880167895727753,0.013490886475625491,0,140,0,0.9032258064516129,1.38566948442979,0.9586100813573287,1.288504171755775,2.3920011481605483e-05,0,84,0,0.5419354838709678,0.13409704688030225,0.16661085330654293,-0.4376515194676923,D,0.03536067892503,0,0.0007675878501779786,-0.12372142625380224,0.8484848484848485,0,0.8484848484848485,1.53927184537906,0.0082218819099316,0,0.0029516881154895854,-0.12668980816540382,0.0472311157040403,0,0.002951688115489616,-0.12668980816540368,0.007875994972769166,0,141,0,0.9096774193548387,1.4080189922431736,0.9591836734693877,1.2896546025133162,0.5916911045943309,0,107,0,0.6903225806451613,0.6481357265881276,1.0,,0.5838011450914684,0,19,0,0.12258064516129032,-1.3186209609896389,0.9986384157848222,-1.1879428917604766,1.3964530093562353e-05,0,65,0,0.41935483870967744,-0.29054360157398823,0.16666666666666669,-0.4379152297738368,0.007889959502862531,0,137,0,0.8838709677419355,1.3186209609896389,0.9576271186440612,1.1879428917601704
Caldisericota,soil,park soil,8.119821810815417e-05,8.119821810815394e-07,0,1.7014305791207896e-06,-0.13425627702658394,0,1.7014305791207926e-06,-0.1342562770265841,0.005172351991599023,0,83,0,0.535483870967742,0.11174753906691855,0.4428224608662035,-0.10435475330883776,27,0,60,0,0.3870967741935484,-0.40229114064090676,0.6428571428571429,-0.32359741999084973,14.74468085106383,0,62,0,0.4,-0.35759212501413934,0.6063829787234042,-0.3456693392039427,0.012981734723151783,0,57,0,0.36774193548387096,-0.4693396640810579,0.9193048448610426,-0.3842601681092084,0.012957827292722565,0,61,0,0.3935483870967742,-0.3799416328275231,0.9207329627844254,-0.3532349635491479,2.3907430429377426e-05,0,62,0,0.4,-0.35759212501413934,0.16652322208409043,-0.4380050147796504,o,0.0,0,0.0,-0.13119266518373646,0.0606060606060606,0,0.0606060606060606,-1.2337570043650663,5.7548142974837934e-05,0,2.066001087684532e-05,-0.15333286808389124,0.0003305889125108,0,2.0660010876840077e-05,-0.1533328680838914,0.0075687753107107954,0,63,0,0.4064516129032258,-0.33524261720075565,0.9217687074829933,-0.35251201233747387,0.5916911045943309,0,115,0,0.7419354838709677,0.8269317890951973,1.0,,0.5841083647535267,0,96,0,0.6193548387096774,0.40229114064090676,0.9991639395169959,0.3839955098314109,1.3964530093562353e-05,0,66,0,0.4258064516129032,-0.2681940937606045,0.16666666666666669,-0.4379152297738368,0.0075827398408042646,0,57,0,0.36774193548387096,-0.4693396640810579,0.920338983050853,-0.38399550983171715
