"samples","Pseudomonadota","Actinomycetota","Chloroflexota","Bacillota","Cyanobacteriota","Candidatus Melainabacteria","Candidatus Margulisbacteria","Deinococcota","Armatimonadota","Mycoplasmatota","Thermomicrobiota","Candidatus Kaiserbacteria","Candidatus Nomurabacteria","Candidatus Yanofskybacteria","Candidatus Azambacteria","Candidatus Falkowbacteria","Candidatus Magasanikbacteria","Candidatus Nealsonbacteria","Candidatus Uhrbacteria","Candidatus Giovannonibacteria","Candidatus Moranbacteria","Candidatus Zambryskibacteria","Candidatus Staskawiczbacteria","Candidatus Wolfebacteria","Candidatus Harrisonbacteria","Candidatus Taylorbacteria","Candidatus Buchananbacteria","Candidatus Portnoybacteria","Candidatus Adlerbacteria","Candidatus Sungbacteria","Candidatus Jorgensenbacteria","Candidatus Liptonbacteria","Candidatus Tagabacteria","Candidatus Ryanbacteria","Candidatus Wildermuthbacteria","Candidatus Komeilibacteria","Candidatus Kuenenbacteria","Candidatus Lloydbacteria","Candidatus Kerfeldbacteria","Candidatus Terrybacteria","Candidatus Yonathbacteria","Candidatus Niyogibacteria","Candidatus Campbellbacteria","Candidatus Colwellbacteria","Candidatus Vogelbacteria","Candidatus Spechtbacteria","Candidatus Brennerbacteria","Candidatus Andersenbacteria","Candidatus Jacksonbacteria","Candidatus Parcubacteria","Candidatus Veblenbacteria","Candidatus Woesebacteria","Candidatus Gottesmanbacteria","Candidatus Roizmanbacteria","Candidatus Levybacteria","Candidatus Daviesbacteria","Candidatus Curtissbacteria","Candidatus Shapirobacteria","Candidatus Beckwithbacteria","Candidatus Amesbacteria","Candidatus Chisholmbacteria","Candidatus Collierbacteria","Candidatus Woykebacteria","Candidatus Pacebacteria","Candidatus Blackburnbacteria","Candidatus Microgenomates","Candidatus Gracilibacteria","candidate division NC10","Candidatus Rokubacteria","Candidatus Handelsmanbacteria","Candidatus Schekmanbacteria","Candidatus Aminicenantes","Candidatus Glassbacteria","candidate division WWE3","Candidatus Peregrinibacteria","Candidatus Doudnabacteria","Candidatus Berkelbacteria","Candidatus Gribaldobacteria","Candidatus Saccharibacteria","Candidatus Eisenbacteria","Candidatus Desantisbacteria","Candidatus Edwardsbacteria","Candidatus Lindowbacteria","Candidatus Ratteibacteria","Candidatus Dadabacteria","Candidatus Firestonebacteria","Candidatus Raymondbacteria","Candidatus Riflebacteria","Candidatus Wallbacteria","candidate division CPR1","Candidatus Coatesbacteria","Candidatus Bipolaricaulota","Candidatus Blackallbacteria","candidate division CPR2","Candidatus Fraserbacteria","Candidatus Fischerbacteria","Candidatus Sumerlaeota","candidate division WOR-3","Candidatus Wirthbacteria","Candidatus Abawacabacteria","Candidatus Absconditabacteria","candidate division CPR3","Candidatus Delongbacteria","Candidatus Calescamantes","Planctomycetota","Candidatus Omnitrophica","Verrucomicrobiota","Lentisphaerota","Chlamydiota","Kiritimatiellota","Thermodesulfobacteriota","Nitrospirota","Campylobacterota","Bacteroidota","Ignavibacteriota","Chlorobiota","Balneolota","Gemmatimonadota","candidate division Zixibacteria","Candidatus Marinimicrobia","Candidatus Hydrogenedentes","Fibrobacterota","Candidatus Cloacimonetes","Elusimicrobiota","Acidobacteriota","Myxococcota","Nitrospinota","Candidatus Tectomicrobia","Spirochaetota","Bdellovibrionota","Synergistota","Caldisericota","Fusobacteriota","Thermotogota","Atribacterota","Chrysiogenota","Aquificota","Calditrichota","Deferribacterota","Dictyoglomota","Coprothermobacterota","Nitrososphaerota","Candidatus Bathyarchaeota","Thermoproteota","Candidatus Korarchaeota","Euryarchaeota","Candidatus Woesearchaeota","Nanoarchaeota","Candidatus Micrarchaeota","Candidatus Diapherotrites","Candidatus Altiarchaeota","Candidatus Aenigmarchaeota","Candidatus Huberarchaea","Candidatus Nanohaloarchaeota","Candidatus Thermoplasmatota","Candidatus Heimdallarchaeota","Candidatus Lokiarchaeota","Candidatus Odinarchaeota","Candidatus Thorarchaeota"
"mgm4532935",0.0920222634508349,0.589795918367347,0,0.310760667903525,0,0,0,0,0,0.00111317254174397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00055658627087198,0,0,0,0,0,0,0,0.00018552875695732,0.00445269016697588,0,0,0,0,0,0,0,0,0,0,0.00037105751391465,0.00055658627087198,0,0,0,0.00018552875695732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4532936",0.110562310030395,0.576367781155015,0,0.305661094224924,0.00037993920972644,0,0,0.00018996960486322,0,0.0009498480243161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018996960486322,0,0,0,0,0,0,0,0.00018996960486322,0.00455927051671732,0,0,0,0,0,0,0,0,0,0,0.00037993920972644,0,0,0,0,0.00018996960486322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037993920972644,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4532937",0.0147726990590163,0.73704595674951,4.96561312908111e-05,0.245077835985798,0.00017379645951783,0,0,0.00012414032822702,2.48280656454056e-05,0.00012414032822702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48280656454056e-05,0,0,0,0,2.48280656454056e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022345259080865,0,2.48280656454056e-05,0,0,0,0,0.00017379645951783,0,0.00109243488839784,2.48280656454056e-05,4.96561312908111e-05,0,0.00012414032822702,0,0,0,0,0,2.48280656454056e-05,0.00029793678774486,0.00034759291903567,0,0,0,0,0,0,0,2.48280656454056e-05,0,0,0,0,0,0,0,2.48280656454056e-05,0,0,0,0.00012414032822702,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4532938",0.0145104628073927,0.73547680871646,7.63708568810142e-05,0.247212463723843,0.00010182780917468,0,0,5.09139045873428e-05,5.09139045873428e-05,0.00010182780917468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54569522936714e-05,0,0,0,0,0,2.54569522936714e-05,0,0,0,0,0,0,0,2.54569522936714e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033094037981772,0,5.09139045873428e-05,0,0,2.54569522936714e-05,5.09139045873428e-05,2.54569522936714e-05,0,0.00104373504404053,2.54569522936714e-05,0,0,0.00012728476146835,0,0,0,0,0,0,0.00020365561834937,0.00030548342752405,0,0,0,2.54569522936714e-05,0,0,0,0,0,0,0,0,0,0,0,2.54569522936714e-05,0,0,0,0.00010182780917468,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4532939",0.0907095830285296,0.699341623994148,0,0.198975859546452,0.00073152889539136,0,0,0.00073152889539136,0,0.00146305779078274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146305779078274,0,0,0.00512070226773958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073152889539136,0,0,0,0,0,0,0,0,0,0.00073152889539136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4532940",0.0174379610999329,0.600268276324614,0,0.134138162307176,0.00067069081153588,0,0,0,0,0.00067069081153588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00067069081153588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245472837022133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00067069081153588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4532941",0.155723905723906,0.44023569023569,0,0.329124579124579,0.00168350168350168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00084175084175084,0,0.00084175084175084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00589225589225589,0.0648148148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00084175084175084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4532942",0.143865842894969,0.456310679611651,0,0.327449249779347,0.00088261253309797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176522506619594,0.00706090026478376,0.0617828773168579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088261253309797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4532943",0.143314640119405,0.776058195307858,0.00010143604457389,0.0745265110347926,0.00065208885797504,0,0,2.89817270211132e-05,0,0.00039125331478502,0,2.89817270211132e-05,0,0,0,1.44908635105566e-05,5.79634540422264e-05,5.79634540422264e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89817270211132e-05,0,0,0,0,0,0,0,0,0,1.44908635105566e-05,0,0,0,0,0,0,0,0,4.34725905316698e-05,0.00014490863510556,1.44908635105566e-05,0,0,0,0,1.44908635105566e-05,0,2.89817270211132e-05,0,0,0,0,0,0,1.44908635105566e-05,1.44908635105566e-05,0,0,0,0,0.00011592690808445,1.44908635105566e-05,0,0,0,0,0,0,0,0,0,1.44908635105566e-05,0,0,0,0,0,0,0,0,0,2.89817270211132e-05,0,0,0,0,0,0,0,0,0.00015939949861612,4.34725905316698e-05,1.44908635105566e-05,0,1.44908635105566e-05,0,0.00026083554319001,0.000130417771595,0.00069556144850671,0.00207219348200959,2.89817270211132e-05,2.89817270211132e-05,0,1.44908635105566e-05,0,0,0,0,0,1.44908635105566e-05,0.000130417771595,2.89817270211132e-05,1.44908635105566e-05,0,0.00021736295265834,0.0002318538161689,0,0,4.34725905316698e-05,0,0,0,0,0,2.89817270211132e-05,0,0,0,0,4.34725905316698e-05,0,5.79634540422264e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4532944",0.14467616390072,0.775429578499045,0.00010280511088265,0.0736525187252166,0.0005580848876487,0,0,1.46864444118079e-05,0,0.00045527977676604,0,0,0,0,0,4.40593332354237e-05,0.00010280511088265,5.87457776472316e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40593332354237e-05,0,1.46864444118079e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34322220590395e-05,8.81186664708474e-05,2.93728888236158e-05,0,0,0,1.46864444118079e-05,0,0,0,0,0,0,0,0,0,0,2.93728888236158e-05,0,1.46864444118079e-05,0,0,4.40593332354237e-05,8.81186664708474e-05,0,0,0,0,0,0,0,1.46864444118079e-05,0,4.40593332354237e-05,0,0,0,0,0,0,0,0,0,1.46864444118079e-05,0,0,0,0,0,0,0,0,0.00013217799970627,7.34322220590395e-05,2.93728888236158e-05,0,1.46864444118079e-05,0,0.00030841533264796,7.34322220590395e-05,0.0005580848876487,0.0024232633279483,0,4.40593332354237e-05,0,1.46864444118079e-05,0,0,0,0,0,2.93728888236158e-05,8.81186664708474e-05,1.46864444118079e-05,0,0,0.00017623733294169,0.00026435599941254,0,0,5.87457776472316e-05,0,1.46864444118079e-05,0,0,0,4.40593332354237e-05,0,0,0,0,1.46864444118079e-05,0,1.46864444118079e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
