"samples","Pseudomonadota","Actinomycetota","Chloroflexota","Bacillota","Cyanobacteriota","Candidatus Melainabacteria","Candidatus Margulisbacteria","Deinococcota","Armatimonadota","Mycoplasmatota","Thermomicrobiota","Candidatus Kaiserbacteria","Candidatus Nomurabacteria","Candidatus Yanofskybacteria","Candidatus Azambacteria","Candidatus Falkowbacteria","Candidatus Magasanikbacteria","Candidatus Nealsonbacteria","Candidatus Uhrbacteria","Candidatus Giovannonibacteria","Candidatus Moranbacteria","Candidatus Zambryskibacteria","Candidatus Staskawiczbacteria","Candidatus Wolfebacteria","Candidatus Harrisonbacteria","Candidatus Taylorbacteria","Candidatus Buchananbacteria","Candidatus Portnoybacteria","Candidatus Adlerbacteria","Candidatus Sungbacteria","Candidatus Jorgensenbacteria","Candidatus Liptonbacteria","Candidatus Tagabacteria","Candidatus Ryanbacteria","Candidatus Wildermuthbacteria","Candidatus Komeilibacteria","Candidatus Kuenenbacteria","Candidatus Lloydbacteria","Candidatus Kerfeldbacteria","Candidatus Terrybacteria","Candidatus Yonathbacteria","Candidatus Niyogibacteria","Candidatus Campbellbacteria","Candidatus Colwellbacteria","Candidatus Vogelbacteria","Candidatus Spechtbacteria","Candidatus Brennerbacteria","Candidatus Andersenbacteria","Candidatus Jacksonbacteria","Candidatus Parcubacteria","Candidatus Veblenbacteria","Candidatus Woesebacteria","Candidatus Gottesmanbacteria","Candidatus Roizmanbacteria","Candidatus Levybacteria","Candidatus Daviesbacteria","Candidatus Curtissbacteria","Candidatus Shapirobacteria","Candidatus Beckwithbacteria","Candidatus Amesbacteria","Candidatus Chisholmbacteria","Candidatus Collierbacteria","Candidatus Woykebacteria","Candidatus Pacebacteria","Candidatus Blackburnbacteria","Candidatus Microgenomates","Candidatus Gracilibacteria","candidate division NC10","Candidatus Rokubacteria","Candidatus Handelsmanbacteria","Candidatus Schekmanbacteria","Candidatus Aminicenantes","Candidatus Glassbacteria","candidate division WWE3","Candidatus Peregrinibacteria","Candidatus Doudnabacteria","Candidatus Berkelbacteria","Candidatus Gribaldobacteria","Candidatus Saccharibacteria","Candidatus Eisenbacteria","Candidatus Desantisbacteria","Candidatus Edwardsbacteria","Candidatus Lindowbacteria","Candidatus Ratteibacteria","Candidatus Dadabacteria","Candidatus Firestonebacteria","Candidatus Raymondbacteria","Candidatus Riflebacteria","Candidatus Wallbacteria","candidate division CPR1","Candidatus Coatesbacteria","Candidatus Bipolaricaulota","Candidatus Blackallbacteria","candidate division CPR2","Candidatus Fraserbacteria","Candidatus Fischerbacteria","Candidatus Sumerlaeota","candidate division WOR-3","Candidatus Wirthbacteria","Candidatus Abawacabacteria","Candidatus Absconditabacteria","candidate division CPR3","Candidatus Delongbacteria","Candidatus Calescamantes","Planctomycetota","Candidatus Omnitrophica","Verrucomicrobiota","Lentisphaerota","Chlamydiota","Kiritimatiellota","Thermodesulfobacteriota","Nitrospirota","Campylobacterota","Bacteroidota","Ignavibacteriota","Chlorobiota","Balneolota","Gemmatimonadota","candidate division Zixibacteria","Candidatus Marinimicrobia","Candidatus Hydrogenedentes","Fibrobacterota","Candidatus Cloacimonetes","Elusimicrobiota","Acidobacteriota","Myxococcota","Nitrospinota","Candidatus Tectomicrobia","Spirochaetota","Bdellovibrionota","Synergistota","Caldisericota","Fusobacteriota","Thermotogota","Atribacterota","Chrysiogenota","Aquificota","Calditrichota","Deferribacterota","Dictyoglomota","Coprothermobacterota","Nitrososphaerota","Candidatus Bathyarchaeota","Thermoproteota","Candidatus Korarchaeota","Euryarchaeota","Candidatus Woesearchaeota","Nanoarchaeota","Candidatus Micrarchaeota","Candidatus Diapherotrites","Candidatus Altiarchaeota","Candidatus Aenigmarchaeota","Candidatus Huberarchaea","Candidatus Nanohaloarchaeota","Candidatus Thermoplasmatota","Candidatus Heimdallarchaeota","Candidatus Lokiarchaeota","Candidatus Odinarchaeota","Candidatus Thorarchaeota"
"mgm4548727",0.261928656144512,0.0738983669373232,0,0.45543289845817,0.00054739531064683,9.12325517744731e-05,9.12325517744731e-05,0.00018246510354894,0,0.00027369765532341,0,0,0,0,0,0,9.12325517744731e-05,0,0,0,0,0,0,0,0,0,9.12325517744731e-05,0,0,0,0,0,0,0,0,9.12325517744731e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,9.12325517744731e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.12325517744731e-05,0,0,0,0.00045616275887236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.12325517744731e-05,0,0.00018246510354894,0,0,0,0.00465286014049813,0.184837149895083,0,0,0,0,0,0,0,0,0,0,0,9.12325517744731e-05,9.12325517744731e-05,0,0.00018246510354894,0,0,0,0.00729860414195785,0,0,0,0,0,0,0,0,0,0,0.00894079007389837,0,0.00027369765532341,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4548728",0.251154290111581,0.142747210465564,0,0.519141977683724,0.00057714505579068,0,0,0,0,0.00076952674105425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61908426317815e-05,0,9.61908426317815e-05,0,0,0,0,9.61908426317815e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61908426317815e-05,0,0,0,9.61908426317815e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61908426317815e-05,0,9.61908426317815e-05,9.61908426317815e-05,9.61908426317815e-05,0,9.61908426317815e-05,0,0.0010580992689496,0.0696421700654098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00067333589842247,0,0,0,0.00192381685263563,0,0,0,0,0,0,0,0,0,0,0.0112543285879184,0,9.61908426317815e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4548729",0.422680412371134,0.0824742268041237,0,0.460481099656357,0,0,0,0,0,0.00343642611683849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274914089347079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343642611683849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4548730",0.382657120127287,0.0803500397772474,0,0.428003182179793,0,0,0,0,0,0.00079554494828957,0,0,0,0,0,0,0.00079554494828957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00079554494828957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00079554494828957,0.0859188544152745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159108989657916,0,0,0,0.00079554494828957,0,0,0,0,0,0,0,0,0,0,0.0175019888623707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4548811",0.357851985559567,0.0985559566787004,0,0.446660649819495,0.00081227436823104,0,0,0,0,0.00027075812274368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02527075812274e-05,0,9.02527075812274e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02527075812274e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018050541516245,0.00027075812274368,0,0,0,9.02527075812274e-05,9.02527075812274e-05,0.00117328519855596,0.0779783393501805,0,0,0,9.02527075812274e-05,0,0,0,0,0,0,0,9.02527075812274e-05,0,0,0.00045126353790613,0,0,0,0.0026173285198556,0,0,0,0,0,0,0,0,0,0,0.0125451263537906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4549010",0.301231303198083,0.185158251384183,2.47913395587142e-05,0.373060077679531,0.00011569291794066,0,0,8.26377985290472e-06,0,0.0001818031567639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26377985290472e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26377985290472e-06,0,8.26377985290472e-06,0,0,0,0,0,0,0,0,0,0,0,0,8.26377985290472e-06,0,0,8.26377985290472e-06,0,0,0,8.26377985290472e-06,0,0,5.7846458970333e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26377985290472e-06,0,0,0,0,0,0,0,0,0,0,0,4.13188992645236e-05,1.65275597058094e-05,1.65275597058094e-05,0,0,0,0.00028923229485166,8.26377985290472e-06,0.00062804726882075,0.128262127096934,8.26377985290472e-06,8.26377985290472e-06,0,0,0,0,0,0,0,0,3.30551194116189e-05,3.30551194116189e-05,0,0,0.00151227171308156,8.26377985290472e-06,9.91653582348566e-05,0,0.00851169324849186,0,0,0,0,0,0,0,0,0,0,0.00050409057102718,0,0.00012395669779357,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4549011",0.0651807556401196,0.262190812720848,5.43625985322098e-05,0.538515901060071,0.00013590649633052,0,0,2.71812992661049e-05,0,0,0,0,2.71812992661049e-05,0,0,0,5.43625985322098e-05,0,0,0,2.71812992661049e-05,0,0,0,2.71812992661049e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71812992661049e-05,0,0,2.71812992661049e-05,0,0,0,0,0,0,0.00597988583854308,2.71812992661049e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71812992661049e-05,0,2.71812992661049e-05,0,0,0,0.00035335689045936,0,0.00633324272900245,0.102881217722207,0,2.71812992661049e-05,0,0.00032617559119325,0,2.71812992661049e-05,0,0,0,5.43625985322098e-05,0,0,0,0,0.00258222343027997,2.71812992661049e-05,0.00027181299266104,0,0.0140799130198423,2.71812992661049e-05,0,0,0,0,0,0,0,0,0,0.00048926338678988,0,0.00016308779559663,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4549012",0.494113100605436,0.116552879041608,7.7289707587273e-05,0.281154192966637,5.15264717248486e-05,0,0,0,0,2.57632358624243e-05,0,2.57632358624243e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249903387865516,0.101610202241402,0,0,0,2.57632358624243e-05,0,0,0,0,0,2.57632358624243e-05,5.15264717248486e-05,2.57632358624243e-05,0,0,0.00012881617931212,0,7.7289707587273e-05,0,0.0026536132938297,0,0,0,0,0,0,0,0,0,0,0.00085018678346,0,5.15264717248486e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4549013",0.281286156079495,0.282430743175128,2.48148963822983e-05,0.431264287952058,8.6852137338044e-05,0,0,4.3426068669022e-05,3.10186204778729e-06,3.41204825256602e-05,0,6.20372409557457e-06,1.24074481911491e-05,3.10186204778729e-06,0,0,0,6.20372409557457e-06,3.10186204778729e-06,3.10186204778729e-06,3.10186204778729e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10186204778729e-06,0,0,3.10186204778729e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20372409557457e-06,3.10186204778729e-06,0,0,0,0,0,0,0,0,0,0,0,0,1.24074481911491e-05,0,3.10186204778729e-06,0,0,6.20372409557457e-06,0,0,0,0,3.10186204778729e-06,3.10186204778729e-06,0,0,0,3.10186204778729e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10186204778729e-05,1.86111722867237e-05,9.30558614336186e-06,3.10186204778729e-06,6.20372409557457e-06,0,8.06484132424694e-05,3.10186204778729e-05,6.82409650513203e-05,0.00365089163024564,3.10186204778729e-06,3.10186204778729e-06,0,6.20372409557457e-06,3.10186204778729e-06,0,0,0,0,2.79167584300856e-05,2.1713034334511e-05,9.92595855291932e-05,0,0,6.5139103003533e-05,3.10186204778729e-06,0,6.20372409557457e-06,5.58335168601712e-05,0,0,0,0,0,3.10186204778729e-06,0,0,3.10186204778729e-06,0,0.00047148303126366,0,7.13428270991076e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4549014",0.336915297092288,0.195954487989886,0,0.353350189633375,0.00063211125158027,0,0,0,0,0.00063211125158027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00063211125158027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00063211125158027,0.00316055625790139,0.0777496839443742,0,0,0,0.0132743362831858,0,0,0,0,0,0,0,0,0,0,0.00189633375474083,0,0,0,0.00379266750948167,0,0,0,0,0,0,0,0,0,0,0.011378002528445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
